split_index,outer_seed,architecture,n_base_models,MAE,RMSE,R2,Pearson_r,Spearman_r,training_time,prediction_time
2,19,ET + XGBoost,2,0.1179240649771401,0.1724712876978954,0.8663869482621679,0.9308257982967383,0.9257353662680171,368.4918746948242,0.0
2,19,ET + DNN,2,0.11627548178979583,0.17347357848733674,0.8648294918497839,0.9300270731040141,0.9251799654460129,375.8890583515167,0.0010008811950683594
2,19,XGBoost + DNN,2,0.13054596195265167,0.18136071837403872,0.8522587645395889,0.9232219543452029,0.9131155772164647,94.41814684867859,0.0
2,19,RF + ET + XGBoost,3,0.12021813209004206,0.1769971781441007,0.8592825499516787,0.9270125997763583,0.9203185682904194,596.1071834564209,0.0
2,19,RF + ET + DNN,3,0.1193460017591904,0.17811834806145152,0.8574941840985656,0.9260318719473768,0.920785137780164,603.5033662319183,0.0010008811950683594
2,19,RF + XGBoost + DNN,3,0.1196040806593973,0.17622134054851568,0.8605134691842229,0.9276619813395726,0.9215121880688113,322.03445529937744,0.0009996891021728516
2,19,ET + XGBoost + DNN,3,0.11788522769004876,0.1722510729267844,0.8667279300418039,0.9309935043005558,0.9266326993874264,419.39903950691223,0.001001119613647461
2,19,RF + ET + XGBoost + DNN,4,0.1203305156385911,0.17705426974055882,0.8591917566448953,0.926954865202569,0.9204628850394441,647.0143482685089,0.0009987354278564453
3,31,RF,1,0.12104200597003756,0.19012472342635545,0.8429175139220699,0.9181411236793802,0.9105658568758057,221.75325655937195,0.0
3,31,ET,1,0.11445764972772336,0.17982992959226235,0.8594682275070448,0.927991391539404,0.9259610079703646,316.0050768852234,0.0
3,31,XGBoost,1,0.12354997722700613,0.17763576168352574,0.862876660809109,0.9300983195838171,0.9283613669035634,43.25946521759033,0.0
3,31,DNN,1,0.4943820170905644,0.7091930717435949,-1.1856445983659807,0.4950018888928196,0.5050888730025129,54.965081453323364,0.0
3,31,RF + ET,2,0.11595990519623789,0.17958130072003253,0.8598565511011758,0.9277394004217923,0.9245213939301509,537.7593333721161,0.0009999275207519531
3,31,RF + XGBoost,2,0.11621417013651794,0.1720549539852669,0.8713573614882837,0.9338454281584324,0.9320034510284636,265.0127217769623,0.0
3,31,RF + DNN,2,0.12376531999243023,0.1913793450502755,0.8408375178360897,0.9178860433776146,0.9103548483246293,276.7183380126953,0.0010001659393310547
3,31,ET + XGBoost,2,0.11582430724025618,0.17350352659172402,0.8691820953502294,0.9325194575330861,0.9321947800256442,359.2655415534973,0.00099945068359375
3,31,ET + DNN,2,0.11606821548791252,0.1787276166460274,0.8611857971304853,0.9283032027184788,0.9268181618777332,370.97015833854675,0.0
3,31,XGBoost + DNN,2,0.12450211311196611,0.17641253160680107,0.8647586677968389,0.930012172175755,0.9284083791714421,98.22554755210876,0.0010008811950683594
3,31,RF + ET + XGBoost,3,0.11529400046370529,0.17245477767427975,0.8707587837076664,0.9335135483133841,0.9321808403415638,581.0177986621857,0.0
3,31,RF + ET + DNN,3,0.11646429028612569,0.17927590468750806,0.8603328018120553,0.9280356814106637,0.925198151925892,592.7234148979187,0.0013012886047363281
3,31,RF + XGBoost + DNN,3,0.1163238091608172,0.17135502823793886,0.8724018783619516,0.9344489839224726,0.9325875511241418,319.9788134098053,0.0010101795196533203
3,31,ET + XGBoost + DNN,3,0.11604927977145274,0.17276931330246104,0.8702869146321363,0.9331451493090934,0.9333077681349568,414.2306227684021,0.0009992122650146484
3,31,RF + ET + XGBoost + DNN,4,0.11562639521904979,0.17173389155448554,0.871837019658623,0.9341432040676204,0.9327078150652267,635.982880115509,0.0
4,41,RF,1,0.12134688956925334,0.2030729071007006,0.8288443120156533,0.911710864551525,0.9140546044758224,173.8065881729126,0.0
4,41,ET,1,0.1143262199403795,0.18788607326533727,0.8534868706765427,0.9265671823403321,0.930158492841366,246.8055019378662,0.0
4,41,XGBoost,1,0.1261921718348267,0.18875308039754846,0.852131570484517,0.9273207855144874,0.9269796982167815,31.82765483856201,0.0
4,41,DNN,1,0.463645156481258,0.6622304838695275,-0.8201438023444185,0.533047016965181,0.598908686732802,35.67573308944702,0.0
4,41,RF + ET,2,0.11527259379359384,0.18794189704299802,0.8533997952349937,0.9246593847730624,0.9279770689463694,420.61309003829956,0.0009999275207519531
4,41,RF + XGBoost,2,0.11390473690744914,0.18121329288883048,0.8637089087657184,0.9303904841166721,0.9341531689753557,205.6342430114746,0.0
4,41,RF + DNN,2,0.1251530666761607,0.2070404988404129,0.8220909767930091,0.9074996684377794,0.9077251679219528,209.48232126235962,0.0010001659393310547
4,41,ET + XGBoost,2,0.11515284139991899,0.18014077255327043,0.8653174264687431,0.9312938135875858,0.9344543754823458,278.6331567764282,0.0005037784576416016
4,41,ET + DNN,2,0.11724006633513799,0.18846732521858606,0.8525789505743668,0.9242502350051935,0.926717850817783,282.48123502731323,0.0
4,41,XGBoost + DNN,2,0.1262649817520589,0.18738168589751036,0.854272455020508,0.9255950268892432,0.9257770588059326,67.50338792800903,0.0009999275207519531
